County,targetFormation,totalDepth,TVD,spudDate,completionDate,perfInterval,horizontalLength,firstProdDate,lastProdDate,stage,stageLength,stageper1kPI,maxInjRate,maxInjPres,totalProp,propperPI,propperStage,totalFluid,fluidperPI,fluidperStage,proppantConcentrationLbsPerBbl,peakGas,peakOil,First6Gas,First6Gasperstage,First6GasperPI,First6GasperTP,First6GasperTF,First6Oil,First6Oilperstage,First6OilperPI,First6OilperTP,First6OilperTF,First6Water,First6Wperstage,First6WperPI,First6WperTP,First6WperTF,First12BOE,First12Gas,First12Gperstage,First12GperPI,First12GperTP,First12GperTF,First12Oil,First12Operstage,First12OperPI,First12OperTP,First12OperTF,oilGravity
BURKE,THREE FORKS,19237,9281.92,6/19/2013,10/19/2013,9457,10079.42,10/1/2013,5/1/2018,32,295.53125,3.383736914,39.3,8386,2821100,298.3081315,88159.375,56869,6.013429206,1777.15625,49.60699151,9021,9079,43113,1347.28125,4.5588453,15.28233668,758.1107457,43577,1361.78125,4.607909485,15446.81153,766.2698482,53849,1682.78125,5.694089035,19.08794442,946.8954967,73968,67852,2120.375,7.17479116,24.05161107,1193.128066,62660,1958.125,6.625779846,22211.19422,1101.830523,39.4
BURKE,BAKKEN,19218,9198.02,5/14/2013,10/13/2013,9640,10125.87,10/1/2013,5/1/2018,31,310.9677419,3.215767635,36.6,8859,2821100,292.6452282,91003.22581,56038,5.813070539,1807.677419,50.34262465,8603,8899,42921,1384.548387,4.452385892,15.21427812,765.9266926,44285,1428.548387,4.593879668,15697.77746,790.2673186,52006,1677.612903,5.394813278,18.43465315,928.048824,76595,67072,2163.612903,6.957676349,23.77512318,1196.902102,65417,2110.225806,6.785995851,23188.47258,1167.368571,40.1
BURKE,BAKKEN,19020,9244.98,3/31/2012,7/25/2012,9581,10000.2,7/1/2012,5/1/2018,25,383.24,2.609330968,38,9200,2885000,301.1167937,115400,65193,6.804404551,2607.72,44.25321737,12219,15236,45634,1825.36,4.762968375,15.81767764,699.983127,55429,2217.16,5.785304248,19212.82496,850.2293191,75371,3014.84,7.866715374,26.12512998,1156.121056,99353,78178,3127.12,8.159691055,27.09809359,1199.177826,86324,3452.96,9.009915458,29921.66378,1324.129891,40.4
BURKE,BAKKEN,19200,9061.18,3/7/2012,5/9/2012,9968,10488.62,5/1/2012,5/1/2018,36,276.8888889,3.611556982,46.3,9514,5278970,529.5916934,146638.0556,78650,7.890248796,2184.722222,67.11977114,10665,7986,36811,1022.527778,3.692917335,6.973140594,468.0356008,34408,955.7777778,3.451845907,6517.938158,437.4825175,84836,2356.555556,8.510834671,16.07055922,1078.652257,80826,56201,1561.138889,5.638142055,10.6462056,714.5708837,71460,1985,7.16894061,13536.7316,908.5823268,39.7
BURKE,THREE FORKS,19032,9140.43,2/12/2012,5/15/2012,9472,9925.85,5/1/2012,5/1/2018,30,315.7333333,3.16722973,31,6020,3619060,382.0798142,120635.3333,60288,6.364864865,2009.6,60.02952495,9632,10391,46319,1543.966667,4.890097128,12.79862727,768.2955149,48268,1608.933333,5.095861486,13337.1649,800.623673,56947,1898.233333,6.012141047,15.73530143,944.5826699,88173,76133,2537.766667,8.037690034,21.03667803,1262.821789,75485,2516.166667,7.969277872,20857.62601,1252.073381,40.8
BURKE,THREE FORKS,13921,8952.9,2/14/2012,4/26/2012,4687,4442.69,4/1/2012,5/1/2018,15,312.4666667,3.20034137,31,5360,1823200,388.9908257,121546.6667,28111,5.997653083,1874.066667,64.85717335,7223,7405,12891,859.4,2.750373373,7.070535323,458.5749351,20220,1348,4.314060166,11090.39052,719.2913806,22387,1492.466667,4.776402816,12.27896007,796.3786418,41728,30778,2051.866667,6.566673779,16.88130759,1094.873893,36599,2439.933333,7.808619586,20074.04563,1301.945857,40.3
BURKE,THREE FORKS,18920,9094.54,2/21/2012,5/23/2012,9390,9918.46,5/1/2012,5/1/2018,40,234.75,4.259850905,31,6860,4712170,501.828541,117804.25,79742,8.492225772,1993.55,59.09269895,10334,6789,31789,794.725,3.385410011,6.746148802,398.6481403,34528,863.2,3.677103301,7327.409665,432.9964134,68979,1724.475,7.34600639,14.63847866,865.0272128,66960,53839,1345.975,5.733652822,11.42552157,675.1649068,57987,1449.675,6.175399361,12305.79542,727.1826641,
BURKE,BAKKEN,18897,8991.11,3/31/2012,12/11/2012,9582,10104.64,12/1/2012,5/1/2018,17,563.6470588,1.774159883,32.1,6416,2177309,227.2290753,128077,34317,3.58140263,2018.647059,63.44695049,11656,4194,8884,522.5882353,0.927155082,4.080266053,258.8804383,12392,728.9411765,1.293258192,5691.429191,361.1038261,39899,2347,4.163953246,18.32491392,1162.659906,25467,23655,1391.470588,2.468691296,10.8643284,689.308506,21525,1266.176471,2.246399499,9886.056596,627.2401434,39.6
BURKE,BAKKEN,18400,8822.96,7/21/2012,10/19/2012,9378,9931.18,10/1/2012,5/1/2018,34,275.8235294,3.625506505,37,9852,3596487,383.5025592,105779.0294,56494,6.024098955,1661.588235,63.66139767,5749,4450,14127,415.5,1.506397953,3.92799974,250.0619535,14851,436.7941176,1.583599915,4129.307293,262.8774737,54464,1601.882353,5.80763489,15.14366658,964.0669806,42061,40401,1188.264706,4.30806142,11.23346199,715.1378907,35328,1039.058824,3.767114523,9822.918865,625.3407441,38.3
BURKE,BAKKEN,18633.19,8570.06,12/12/2012,3/30/2013,9547,10001.75,3/1/2013,5/1/2018,36,265.1944444,3.770818058,23.6,6028,2835685,297.0236724,78769.02778,47824,5.0093223,1328.444444,59.29418284,5564,8919,12428,345.2222222,1.30177019,4.382715287,259.8695216,22015,611.5277778,2.305959987,7763.556248,460.3337237,35239,978.8611111,3.691107154,12.42697972,736.8476079,51795,27301,758.3611111,2.859641772,9.627656104,570.8640013,47245,1312.361111,4.948674976,16660.87735,987.8931081,40.6
BURKE,THREE FORKS,17900,8527.59,4/27/2012,6/28/2012,8990,9744.91,6/1/2012,5/1/2018,21,428.0952381,2.33592881,56.4,6028,2094358,232.9652948,99731.33333,57618,6.409121246,2743.714286,36.34902287,2449,3612,3688,175.6190476,0.410233593,1.760921485,64.00777535,5997,285.5714286,0.667074527,2863.407307,104.0820577,31433,1496.809524,3.496440489,15.00841785,545.5413239,18643,11012,524.3809524,1.224916574,5.257935845,191.1208303,16808,800.3809524,1.869632925,8025.371021,291.7143948,42
BURKE,THREE FORKS,19835,9448.26,3/25/2012,9/21/2012,10230,10648.97,9/1/2012,5/1/2018,30,341,2.93255132,31,6230,3505683,342.6865103,116856.1,57302,5.601368524,1910.066667,61.17906879,11597,12721,37786,1259.533333,3.693646139,10.7784988,659.4185194,41384,1379.466667,4.045356794,11804.83233,722.2086489,47811,1593.7,4.673607038,13.63814127,834.3687829,83732,70797,2359.9,6.920527859,20.1949235,1235.506614,71933,2397.766667,7.031573803,20518.96877,1255.331402,40.5
BURKE,BAKKEN,19717,9330.71,3/22/2012,9/21/2012,10215,10646.98,9/1/2012,5/1/2018,30,340.5,2.936857562,31,6150,3746070,366.722467,124869,58874,5.763485071,1962.466667,63.62859666,12273,13432,37933,1264.433333,3.713460597,10.1260788,644.3081836,41617,1387.233333,4.074106706,11109.50943,706.8824948,51015,1700.5,4.994126285,13.61827195,866.5115331,81428,73419,2447.3,7.187371512,19.59893969,1247.053029,69192,2306.4,6.773568282,18470.55714,1175.255631,40.3
BURKE,BAKKEN,19230,9033.38,6/4/2012,8/2/2012,10095,10535.54,8/1/2012,5/1/2018,32,315.46875,3.169886082,36.4,8131,3964104,392.6799406,123878.25,54726,5.421099554,1710.1875,72.43547857,9937,9167,34575,1080.46875,3.424962853,8.72202142,631.7837956,40282,1258.8125,3.990292224,10161.69102,736.0669517,67228,2100.875,6.659534423,16.95919179,1228.447173,75991,59226,1850.8125,5.866864785,14.94057674,1082.227826,66120,2066.25,6.549777117,16679.68348,1208.200855,43
BURKE,BAKKEN,18829,8962.67,10/26/2012,2/17/2013,9479,10005.16,1/1/2013,5/1/2018,36,263.3055556,3.797868974,37.7,9215,3999640,421.9474628,111101.1111,65254,6.8840595,1812.611111,61.2934073,8563,6897,30817,856.0277778,3.251081338,7.704943445,472.2622368,23949,665.25,2.526532335,5987.788901,367.0119839,64213,1783.694444,6.774237789,16.05469492,984.046955,58666,48017,1333.805556,5.065618736,12.00533048,735.8476109,50664,1407.333333,5.344867602,12667.14004,776.412174,36.2
BURKE,BAKKEN,18329,8719,8/9/2012,11/15/2012,9416,9898.82,10/1/2012,5/1/2018,40,235.4,4.24808836,15.4,6740,1022335,108.5742353,25558.375,20389,2.165356839,509.725,50.14149787,2758,2638,10325,258.125,1.096537808,10.09942925,506.4005101,8797,219.925,0.934260833,8604.811534,431.4581392,17475,436.875,1.855883602,17.09322287,857.0797979,17618,19888,497.2,2.112149533,19.45350594,975.4279268,14304,357.6,1.519116398,13991.49985,701.5547599,38.9
BURKE,THREE FORKS,18800,9062.45,8/24/2012,11/30/2012,9517,10020.41,11/1/2012,5/1/2018,30,317.2333333,3.152253862,31,5710,3084650,324.1199958,102821.6667,46396,4.875065672,1546.533333,66.48525735,6391,7019,19757,658.5666667,2.075969318,6.404940593,425.8341236,22994,766.4666667,2.41609751,7454.330313,495.6030692,36031,1201.033333,3.785961963,11.68074174,776.5971204,53980,46969,1565.633333,4.935273721,15.22668698,1012.350203,46152,1538.4,4.849427341,14961.82711,994.7409259,40.2
BURKE,BAKKEN,18700,9022.1,8/18/2012,11/23/2012,9470,10012.27,11/1/2012,5/1/2018,36,263.0555556,3.801478353,33,10302,4459639,470.9228089,123878.8611,66826,7.056599789,1856.277778,66.73508814,4662,6413,10167,282.4166667,1.073600845,2.279780942,152.1413821,22417,622.6944444,2.367159451,5026.640049,335.4532667,63845,1773.472222,6.741816262,14.3161812,955.391614,51211,24206,672.3888889,2.556071806,5.427793595,362.224284,47177,1310.472222,4.981731785,10578.65895,705.9677371,37
BURKE,BAKKEN,18760.1,8978.65,9/6/2012,11/18/2012,9605,10120.56,11/1/2012,5/1/2018,36,266.8055556,3.748047892,34.9,10046,4371928,455.1720979,121442.4444,63427,6.603539823,1761.861111,68.92850048,5234,6628,13749,381.9166667,1.431441957,3.144836786,216.7688839,25823,717.3055556,2.688495575,5906.547409,407.1294559,60459,1679.416667,6.294534097,13.82891027,953.2060479,57430,29177,810.4722222,3.037688704,6.673714663,460.0091444,52568,1460.222222,5.472982821,12023.98576,828.795308,39.2
BURKE,BAKKEN,19459,9245.05,10/29/2012,2/14/2013,10090,10601.76,2/1/2013,5/1/2018,36,280.2777778,3.567888999,42.2,6508,3938532,390.3401388,109403.6667,62388,6.183151635,1733,63.12964032,5865,6097,23823,661.75,2.361050545,6.048700379,381.8522793,24224,672.8888889,2.400792864,6150.514963,388.2797974,74424,2067.333333,7.376015857,18.89638068,1192.921716,47493,36641,1017.805556,3.631417245,9.303212466,587.3084568,41387,1149.638889,4.101783944,10508.22997,663.3807784,37.5
BURKE,THREE FORKS,18982,9328.3,3/10/2013,5/15/2013,9387,10006.65,5/1/2013,5/1/2018,30,312.9,3.195909236,37.2,9290,3327270,354.4550975,110909,59613,6.350591243,1987.1,55.81450355,22640,20434,75934,2531.133333,8.089272398,22.8217127,1273.782564,64984,2166.133333,6.922765527,19530.72639,1090.097797,59861,1995.366667,6.37701076,17.99102568,1004.160166,121288,117866,3928.866667,12.55630127,35.42423669,1977.186184,101644,3388.133333,10.82816661,30548.76821,1705.064332,41.6
BURKE,THREE FORKS,19198,9318.16,9/10/2013,12/10/2013,9507,10075.14,12/1/2013,5/1/2018,31,306.6774194,3.260755233,36.4,8126,3530320,371.3390134,113881.2903,48004,5.049332071,1548.516129,73.54220482,8941,11815,47554,1534,5.001998527,13.47016701,990.6257812,59347,1914.419355,6.242452929,16810.65739,1236.292809,69537,2243.129032,7.31429473,19.69708128,1448.566786,100456,76571,2470.032258,8.054170611,21.68953523,1595.096242,87695,2828.870968,9.224255812,24840.52437,1826.826931,37.8
BURKE,BAKKEN,18850,8950.14,10/14/2012,11/28/2012,9498,10034.01,11/1/2012,5/1/2018,36,263.8333333,3.790271636,38.2,9093,4128800,434.7020425,114688.8889,66288,6.979153506,1841.333333,62.28578325,7990,7516,10314,286.5,1.085912824,2.498062391,155.5937726,19727,547.9722222,2.076963571,4777.901569,297.5953415,60923,1692.305556,6.414297747,14.75561907,919.0652909,56556,34510,958.6111111,3.633396505,8.358360783,520.607048,50805,1411.25,5.349020846,12305.0281,766.4283128,38.8
BURKE,BAKKEN,19194.05,8664.44,9/24/2012,12/4/2012,10094,10604.68,12/1/2012,5/1/2018,36,280.3888889,3.566475134,29.9,6438,4444262,440.2874975,123451.7222,66641,6.602040816,1851.138889,66.6896055,5431,8176,12622,350.6111111,1.250445809,2.840066585,189.4029201,29528,820.2222222,2.92530216,6644.072739,443.0905899,55572,1543.666667,5.505448781,12.5042133,833.9010519,47363,21751,604.1944444,2.154844462,4.894175906,326.3906604,43738,1214.944444,4.33306915,9841.453992,656.3226842,39.2
BURKE,BAKKEN,19260,9383.59,9/15/2013,1/3/2014,9647,10088.12,1/1/2014,5/1/2018,35,275.6285714,3.628070903,78,8972,4157000,430.9111641,118771.4286,207783,21.53861304,5936.657143,20.00644904,5100,5320,22812,651.7714286,2.364672955,5.487611258,109.787615,23239,663.9714286,2.40893542,5590.329565,111.8426435,81694,2334.114286,8.468332124,19.65215299,393.1697973,48765,41408,1183.085714,4.292318856,9.961029589,199.2848308,41864,1196.114286,4.339587437,10070.72408,201.4794281,34.5
BURKE,BAKKEN,16070,8891.07,11/4/2012,1/15/2013,6897,7439.89,1/1/2013,5/1/2018,34,202.8529412,4.929679571,31.6,8298,2845849,412.6212846,83701.44118,49640,7.197332173,1460,57.32975423,8633,10110,35353,1039.794118,5.12585182,12.42265489,712.1877518,46959,1381.147059,6.80861244,16500.87549,945.9911362,43511,1279.735294,6.308684935,15.28928626,876.5310234,93179,52705,1550.147059,7.641728288,18.51995661,1061.744561,84395,2482.205882,12.23647963,29655.47364,1700.141015,41.5
BURKE,BAKKEN,18630.29,8576.28,1/25/2013,4/5/2013,9761,10133.97,4/1/2013,5/1/2018,36,271.1388889,3.688146706,26.5,7364,4225685,432.9151726,117380.1389,58012,5.94324352,1611.444444,72.84156726,6770,7769,27486,763.5,2.81590001,6.504507553,473.7985244,34846,967.9444444,3.569921115,8246.237001,600.6688271,60280,1674.444444,6.175596763,14.26514281,1039.09536,76861,48583,1349.527778,4.977256429,11.49707089,837.4646625,68764,1910.111111,7.044770003,16272.86464,1185.340964,
BURKE,BAKKEN,18450,8731.18,2/4/2013,5/19/2013,9413,9982.66,5/1/2013,5/1/2018,36,261.4722222,3.824498035,21.5,8540,3339649,354.7911399,92768.02778,50678,5.383830872,1407.722222,65.89938435,5787,4759,21055,584.8611111,2.23680017,6.30455476,415.4662773,20478,568.8333333,2.175501965,6131.782112,404.0806662,56451,1568.083333,5.997131626,16.90327337,1113.915308,49459,38295,1063.75,4.068309784,11.4667739,755.6533407,43077,1196.583333,4.576330607,12898.66091,850.0138127,
BURKE,BAKKEN,18913.22,8995.78,12/1/2012,3/29/2013,9369,9997.84,3/1/2013,5/1/2018,36,260.25,3.842459174,27.3,6891,4275576,456.3535062,118766,63315,6.757925072,1758.75,67.5286425,4272,5384,16085,446.8055556,1.716832106,3.76206621,254.0472242,22190,616.3888889,2.368449141,5189.943998,350.4698729,62037,1723.25,6.621517771,14.50962397,979.8152097,47145,30662,851.7222222,3.272707866,7.171431405,484.2770276,42035,1167.638889,4.48660476,9831.423883,663.9027087,39.7
BURKE,BAKKEN,19548.12,9245.76,12/24/2012,3/22/2013,10086,10582.56,3/1/2013,5/1/2018,36,280.1666667,3.569303986,26.5,7144,4331840,429.4903827,120328.8889,62286,6.175490779,1730.166667,69.54757088,6239,6987,24744,687.3333333,2.453301606,5.712122331,397.2642327,32650,906.9444444,3.23716042,7537.212824,524.1948431,77430,2150.833333,7.676977989,17.87462141,1243.136499,70613,50540,1403.888889,5.010906207,11.66709758,811.4182962,62190,1727.5,6.165972635,14356.48593,998.4587227,
BURKE,BAKKEN,19110,8544.63,1/21/2013,4/15/2013,10028,10688.93,4/1/2013,5/1/2018,36,278.5555556,3.589948145,21.5,6555,2538684,253.1595533,70519,42606,4.24870363,1183.5,59.58512886,3923,5714,15209,422.4722222,1.516653371,5.990899222,356.9685021,23730,659.1666667,2.366374152,9347.362649,556.9638079,56511,1569.75,5.635321101,22.25995831,1326.362484,50539,29632,823.1111111,2.954926207,11.67218921,695.4888983,45601,1266.694444,4.547367371,17962.45614,1070.295264,38.3
BURKE,BAKKEN,19088,9298.9,8/6/2013,12/22/2013,9500,9974.95,12/1/2013,5/1/2018,32,296.875,3.368421053,37.8,9256,3200256,336.8690526,100008,57729,6.076736842,1804.03125,55.4358468,5513,6530,27908,872.125,2.937684211,8.720552356,483.4312044,30335,947.96875,3.193157895,9478.929186,525.4724662,56128,1754,5.908210526,17.53859691,972.2669715,59556,52475,1639.84375,5.523684211,16.39712573,908.9885499,50811,1587.84375,5.348526316,15877.16733,880.1642156,37.8
BURKE,BAKKEN,18978.65,9024.23,3/13/2013,7/12/2013,10269,10016.92,7/1/2013,5/1/2018,36,285.25,3.505696757,26.3,8452,4149884,404.1176356,115274.5556,58992,5.74466842,1638.666667,70.34655547,5595,6661,23692,658.1111111,2.307137988,5.709075242,401.6137781,28210,783.6111111,2.747102931,6797.780372,478.200434,70525,1959.027778,6.867757328,16.99445093,1195.501085,57688,39003,1083.416667,3.798130295,9.39857596,661.1574451,51188,1421.888889,4.984711267,12334.80261,867.7108761,
BURKE,BAKKEN,19110.09,9309.03,7/12/2013,11/22/2013,9629,10051.2,11/1/2013,5/1/2018,36,267.4722222,3.738705992,24.4,6601,4301360,446.7089002,119482.2222,58525,6.077993561,1625.694444,73.49611277,12068,6034,31562,876.7222222,3.277806626,7.337679246,539.2909013,22031,611.9722222,2.287984214,5121.868432,376.4374199,67457,1873.805556,7.005608059,15.6827143,1152.618539,49942,51263,1423.972222,5.32381348,11.91785854,875.9162751,41399,1149.972222,4.299408038,9624.630349,707.3729176,41
BURKE,BAKKEN,19035.54,8919.98,12/15/2012,4/18/2013,10143,10012.8,4/1/2013,5/1/2018,36,281.75,3.549245785,22.2,7030,4389755,432.7866509,121937.6389,58654,5.782707286,1629.277778,74.84152828,6649,5338,25974,721.5,2.560780834,5.916958919,442.8342483,24941,692.8055556,2.458937198,5681.638269,425.2224912,80038,2223.277778,7.890959282,18.23290821,1364.578716,53796,42012,1167,4.141969831,9.570465778,716.2682852,46794,1299.833333,4.61342798,10659.82042,797.7972517,38.5
BURKE,BAKKEN,18820.3,8858.43,4/9/2013,8/17/2013,9759,10181.59,8/1/2013,5/1/2018,36,271.0833333,3.688902551,31.3,6305,4309688,441.6116405,119713.5556,56562,5.795880725,1571.166667,76.19405254,7430,7815,17947,498.5277778,1.839020391,4.164338579,317.2978325,32054,890.3888889,3.284557844,7437.661381,566.705562,75475,2096.527778,7.733886669,17.51286868,1334.376436,67662,40996,1138.777778,4.20084025,9.512521556,724.7975673,60830,1689.722222,6.233220617,14114.71086,1075.457021,42.6
BURKE,THREE FORKS,18770.15,8946.3,4/6/2013,9/20/2013,9727,10102.73,8/1/2013,5/1/2018,36,270.1944444,3.701038347,39.7,5662,4298374,441.9013056,119399.2778,55679,5.724169837,1546.638889,77.19919539,5475,3692,1813,50.36111111,0.186388403,0.421787401,32.56164802,3459,96.08333333,0.355608101,804.7229022,62.12396056,71412,1983.666667,7.341626401,16.61372417,1282.566138,17456,9152,254.2222222,0.940886193,2.129177219,164.3707682,15931,442.5277778,1.637812275,3706.285214,286.1222364,40
BURKE,BAKKEN,18634.13,8855.21,4/3/2013,8/25/2013,9618,10110.31,8/1/2013,5/1/2018,35,274.8,3.639010189,30.3,6939,4190750,435.7194843,119735.7143,54196,5.63485132,1548.457143,77.3258174,5145,7968,16474,470.6857143,1.71283011,3.931038597,303.9707728,23888,682.5142857,2.48367644,5700.173,440.7705366,54056,1544.457143,5.62029528,12.89888445,997.4167835,48181,29248,835.6571429,3.040964858,6.979180338,539.6708244,43307,1237.342857,4.502703265,10333.94977,799.081113,41
BURKE,THREE FORKS,18568.14,8658.42,6/26/2013,8/23/2013,9482,9991.55,8/1/2013,5/1/2018,36,263.3888889,3.79666737,31,9502,4300410,453.5340645,119455.8333,58474,6.166842438,1624.277778,73.54396826,4991,7325,14211,394.75,1.498734444,3.304568634,243.0310907,25935,720.4166667,2.735182451,6030.820317,443.530458,66073,1835.361111,6.968255642,15.36434898,1129.955194,46481,23180,643.8888889,2.444631934,5.390183727,396.4155009,42618,1183.833333,4.494621388,9910.217863,728.836748,42
BURKE,THREE FORKS,19170,9195.73,7/2/2013,11/5/2013,9682,10029.01,11/1/2013,5/1/2018,36,268.9444444,3.718240033,24.7,8960,4373724,451.7376575,121492.3333,62928,6.499483578,1748,69.50362319,6194,4074,7966,221.2777778,0.822763892,1.821331204,126.5891177,12822,356.1666667,1.324313158,2931.597879,203.7566743,50876,1413.222222,5.254699442,11.63219261,808.4795322,32087,19735,548.1944444,2.038318529,4.51217315,313.6123824,28798,799.9444444,2.974385458,6584.320364,457.6341215,
BURKE,THREE FORKS,19046,9305.99,10/26/2013,4/12/2014,9461,9991.41,4/1/2014,5/1/2018,32,295.65625,3.38230631,37,10183,3437698,363.3546137,107428.0625,42970,4.541803192,1342.8125,80.00228066,16739,15054,61086,1908.9375,6.456611352,17.76944921,1421.596463,56064,1752,5.925800655,16308.5879,1304.724226,44162,1380.0625,4.667794102,12.84638732,1027.740284,99733,93599,2924.96875,9.89314026,27.22723171,2178.240633,84134,2629.1875,8.892717472,24473.93576,1957.970677,41
BURKE,THREE FORKS,19640.13,8921.26,8/8/2013,12/14/2013,10197,10546.47,12/1/2013,5/1/2018,36,283.25,3.530450132,26.8,9500,3180521,311.9075218,88347.80556,52925,5.190252035,1470.138889,60.0948701,5844,4672,12590,349.7222222,1.234676866,3.958470955,237.8837978,15806,439.0555556,1.550063744,4969.626046,298.6490316,30444,845.6666667,2.985583995,9.57201666,575.2290978,33130,29820,828.3333333,2.924389526,9.375822389,563.4388285,28160,782.2222222,2.761596548,8853.895321,532.0736892,41
